Date,Filename,Title,Download_url,Source,CVE,MITRE_ID,YARA,Threat_actor,Threat_country,Motivation,First_seen,Victim_country,Zero-day,Attack_vector,Malware,Target_sector,Attack_start_date,Attack_end_date,Attack_duration
2019-06-10,Threat Spotlight_ MenuPass_QuasarRAT Backdoor,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.10.MenuPass_QuasarRAT_Backdoor/Threat%20Spotlight_%20MenuPass_QuasarRAT%20Backdoor.pdf,Cylance,,,"rule QuasarRAT_Loader\n  {\n      meta:\n          description = ""MenuPass/APT10 QuasarRAT Loader""\n      strings:\n          $rdata1 = "" !\\""#$%&\()*+,-\n./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ\\\\^_`ABCDE-\nFGHIJKLMNOPQRSTUVWXYZ{|}~"" ascii\n          $rdata2 = ""CONOUT$"" wide\n      condition:\n          // Has MZ header?\n          uint16(0) == 0x5a4d and\n          // File size less than 600KB\n          filesize < 600KB and\n          // Is a DLL?\n          pe.characteristics & pe.DLL and\n          // Contains the following sections (in order)\n          pe.section_index("".text"") == 0 and\n          pe.section_index("".rdata"") == 1 and\n          pe.section_index("".data"") == 2 and\n          pe.section_index("".pdata"") == 3 and\n          pe.section_index("".rsrc"") == 4 and\n          pe.section_index("".reloc"") == 5 and\n          // Has the following export\n          pe.exports(""ServiceMain"") and\n          // Does not have the following export\n          not pe.exports(""WUServiceMain"") and\n          // Has the following imports\n          pe.imports(""advapi32.dll"", ""RegisterServiceCtrlHandlerW"") and\n          // Contains the following strings in .rdata\n          for all of ($rdata*) : ( $ in       \n  (pe.sectionspe.section_index("".rdata"").raw_data_offset..pe.sectionspe.section_index\n("".rdata"").raw_data_offset+pe.sectionspe.section_index("".rdata"").raw_data_size) )\n  }, rule Possible_QuasarRAT_Payload\n  {\n      meta:\n          description = ""Possible encrypted QuasarRAT payload""\n      condition:\n          uint16(0) != 0x5A4D and \n          uint16(0) != 0x5449 and \n          uint16(0) != 0x4947 and \n          math.entropy(0, filesize) > 7.5\n  }",menupass,,,,,,,"QuasarRAT, .NET, CppHostCLR, Microsoft.NET Framework",Corporations and Businesses,,,
2019-06-10,wp_new_muddywater_findings_uncovered,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.10.MuddyWater_Resurfaces/wp_new_muddywater_findings_uncovered.pdf,Trend Micro,CVE-2017-11882,,,muddywater,IR,"Espionage, Information theft and espionage",2017,US,FALSE,"Spear Phishing, Malicious Documents, Exploit Vulnerability","CrackMapExec, ChromeCookiesView, chrome-passwords, EmpireProject, FruityC2, Koadic, LaZagne, Meterpreter, Mimikatz, MZCookiesView, PowerSploit, Shootback, Smbmap, POWERSTATS, CLOUDSTATS, SHARPSTATS, DELPHSTATS","Government and Defense Agencies, Corporations and Businesses, Education and Research Institutions",,,
2019-06-10,blog_new_muddywater_findings_uncovered,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.10.MuddyWater_Resurfaces/blog_new_muddywater_findings_uncovered.pdf,Trend Micro,"CVE-2017-11882, CVE-2017-5689, CVE-2019-2725",,,muddywater,IR,"Espionage, Information theft and espionage",2017,"JO, TR",FALSE,"Spear Phishing, Malicious Documents, Exploit Vulnerability","CrackMapExec, ChromeCookiesView, chrome-passwords, EmpireProject, FruityC2, Koadic, LaZagne, Meterpreter, Mimikatz, MZCookiesView, PowerSploit, Shootback, Smbmap, POWERSTATS","Government and Defense Agencies, Education and Research Institutions",,,
2019-06-11,cta-2019-0612,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.11.Fishwrap_Group/cta-2019-0612.pdf,Recorded Future,,,,,,,,,FALSE,Social Engineering,,"Non-Governmental Organizations (NGOs) and Nonprofits, Individuals",,,
2019-06-20,Symantec_Waterbug-Group-NewToolset(06-20-2019),Waterbug: Espionage Group Rolls Out Brand-New Toolset in Attacks Against Governments,https://app.box.com/s/u5p5eae02amqr2n0zg7017cx43t1icwz,Symantec,,,,turla,RU,"Espionage, Information theft and espionage",1996,,FALSE,Removable Media,"Neptun, EternalBlue, EternalRomance, DoublePulsar, SMBTouch, Hacktool.Mimikatz, Certutil.exe, IntelliAdmin, SScan, NBTScan, PsExec, Meterpreter","Government and Defense Agencies, Education and Research Institutions",,,
2019-06-25,Operation Soft Cell_ A Worldwide Campaign Against Telecommunications Providers,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.25.Operation_Soft_Cell/Operation%20Soft%20Cell_%20A%20Worldwide%20Campaign%20Against%20Telecommunications%20Providers.pdf,Cybereason,,,,apt10,CN,Espionage,,,FALSE,Exploit Vulnerability,"China Chopper web shell, Nbtscan, PoisonIvy, PlugX",Critical Infrastructure,,,
2019-06-25,MuddyC3,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.25.MuddyC3/MuddyC3.pdf,QiAnXin,,,,muddywater,IR,"Espionage, Information theft and espionage",2017,"AF, AZ, IQ, IR, TJ, TR",FALSE,"Spear Phishing, Malicious Documents","muddyc3, PowerStats v3","Government and Defense Agencies, Corporations and Businesses, Financial Institutions, Education and Research Institutions",2019-02-15,2019-04-15,59.0
2019-06-26,cta-2019-0626,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.06.26.Iranian_to_Saudi/cta-2019-0626.pdf,Recorded Future,,,,apt33,IR,"Espionage, Sabotage and destruction, Information theft and espionage",2013,"AE, BF, EG, HR, IN, SA, TR",,"Phishing, Website Equipping","njRAT, RevengeRAT, AdwindRAT, NanoCoreRAT, DarkComet, SpyNet, RemcosRAT, XtremeRAT, ImminentMonitor, NetWireRAT, Orcus, QuasarRAT, 888RAT, qRat, SandroRAT, PlasmaRAT, AsyncRAT, BitterRat, StoneDrill, 20. Netcat","Corporations and Businesses, Manufacturing, Cloud/IoT Services, Financial Institutions, Healthcare, Media and Entertainment Companies, Critical Infrastructure, Energy and Utilities, Government and Defense Agencies",,,
2019-07-01,New Network Vermin from OceanLotus,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.01.OceanLotus_Ratsnif/New%20Network%20Vermin%20from%20OceanLotus.pdf,Cylance,,"T1065:Uncommonly Used Port, T1493:Transmitted Data Manipulation, T1082:System Information Discovery, T1040:Network Sniffing, T1001:Data Obfuscation, T1043:Commonly Used Port, T1046:Network Service Scanning",,oceanlotus group,VN,"Espionage, Financial gain, Information theft and espionage",2012,,,,"OceanLotus loader, WolfSSL library (version 3.11), http_parser.c, Ratsnif trojans",,,,
2019-07-01,Operation Tripoli,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.01.Operation_Tripoli/Operation%20Tripoli%20.pdf,Check Point,,,,,,,,"CA, LY, US",FALSE,"Watering Hole, Website Equipping","VBE files, WSF files, APK files, Houdini, Remcos, SpyNote, .NET executable",Individuals,,,
2019-07-03,Multiple Chinese Threat Groups Exploiting CVE-2018-0798 Equation Editor Vulnerability Since Late 2018,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.03.Chinese_APT_CVE-2018-0798/Multiple%20Chinese%20Threat%20Groups%20Exploiting%20CVE-2018-0798%20Equation%20Editor%20Vulnerability%20Since%20Late%202018.pdf,Anomali,"CVE-2017-11882, CVE-2018-0798, CVE-2018-0802",,"rule RTF_Equation_Editor_CVE_2018_0798 \n \n{ \nMeta: \n \nauthor        = ""Anomali"" \n    tlp           = ""GREEN"" \n    version       = ""1.0"" \n    date          = ""2019-05-10"" \n    hash          = ""264cee1c1854698ef0eb3a141912db40"" \n    description   = ""Detects Malicious RTFs exploiting CVE-2018-0798"" \n \nstrings: \n \n$S1= ""4460606060606060606061616161616161616161616161616161fb0b"" \n$RTF= ""{\\\\rt"" \n \ncondition: \n \n$RTF at 0 and $S1  \n}",conimes,CN,Information theft and espionage,2013,"JP, KP, MN, RU, US, VN",FALSE,"Social Engineering, Malicious Documents","AsyncRAT, Royal Road weaponizer, OLE package objects, DLL Sideloading",Government and Defense Agencies,,,
2019-07-04,Twas the night before,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.04.NewsBeef_APT/Twas%20the%20night%20before.pdf,Kaspersky,,,,newsbeef,IR,Espionage,,"GB, SA",FALSE,"Spear Phishing, Watering Hole","PowerSploit, Pupy, BSS:Exploit.Win32.Generic, Trojan-Downloader.Win32.Powdr.a, Trojan-Downloader.MSIL.Steamilik.zzo, Trojan-Downloader.PowerShell.Agent.ah, DangerousObject.Multi.Generic",Government and Defense Agencies,,,
2019-07-04,Latest Spam Campaigns from TA505 Now Using New Malware Tools Gelup and FlowerPippi,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.04.TA505_Gelup_FlowerPippi/Latest%20Spam%20Campaigns%20from%20TA505%20Now%20Using%20New%20Malware%20Tools%20Gelup%20and%20FlowerPippi.pdf,Trend Micro,,,,ta505,RU,,,"AE, AR, ID, IN, IT, JP, KR, LB, MA, PH, SA",FALSE,"Malicious Documents, Phishing","Gelup, FlawedAmmyy RAT, FlowerPippi, AndroMut",,,,
2019-07-04,Tech-Brief-Latest-Spam-Campaigns-from-TA505-Now-Using-New-Malware-Tools-Gelup-and-FlowerPippi,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.04.TA505_Gelup_FlowerPippi/Tech-Brief-Latest-Spam-Campaigns-from-TA505-Now-Using-New-Malware-Tools-Gelup-and-FlowerPippi.pdf,Trend Micro,,,,ta505,RU,,,"AR, JP, PH",FALSE,,"Gelup, FlowerPippi, VirtualBox",,,,
2019-07-04,Appendix-Latest-Spam-Campaigns-from-TA505-Now-Using-New-Malware-Tools-Gelup-and-FlowerPippi,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.04.TA505_Gelup_FlowerPippi/Appendix-Latest-Spam-Campaigns-from-TA505-Now-Using-New-Malware-Tools-Gelup-and-FlowerPippi.pdf,Trend Micro,,,,ta505,RU,,,,,Malicious Documents,"Trojan.XF.DEDEX.SMNH3, FlawedAmmyy RAT, Backdoor.Win32.FLAWEDAMMY.AN, Backdoor.Win32.FLAWEDAMMY.AP, Backdoor.Win32.FLAWEDAMMY.SMKAT, Amadey",,,,
2019-07-10,Flirting With IDA and APT28,,https://threatvector.cylance.com/en_us/home/flirting-with-ida-and-apt28.html,Cylance,,,,apt28,RU,"Espionage, Information theft and espionage",2004,,,,"X-tunnel (aka XAPS), Microsoft Visual C++, IDA Flirt",,,,
2019-07-11,Buhtrap group uses zero-day in latest espionage campaigns,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.11.Buhtrap_Group/Buhtrap%20group%20uses%20zero%E2%80%91day%20in%20latest%20espionage%20campaigns.pdf,ESET,"CVE-2015-2387, CVE-2019-1132","T1056:Input Capture, T1116:Code Signing, T1094:Custom Command and Control Protocol, T1204:User Execution, T1106:Execution through API, T1022:Data Encrypted, T1041:Exfiltration Over Command and Control Channel, T1071:Standard Application Layer Protocol, T1105:Remote File Copy, T1111:Two-Factor Authentication Interception, T1059:Command-Line Interface, T1115:Clipboard Data, T1043:Commonly Used Port, T1020:Automated Exfiltration, T1053:Scheduled Task",,buhtrap,RU,Financial crime,2015,,TRUE,Exploit Vulnerability,"VBA/TrojanDropper.Agent.ABM, VBA/TrojanDropper.Agent.AGK, Win32/Spy.Buhtrap.W, Win32/Spy.Buhtrap.AK, Win32/RiskWare.Meterpreter.G","Government and Defense Agencies, Corporations and Businesses, Financial Institutions",,,
2019-07-15,Comprehensive Threat Intelligence_ SWEED_ Exposing years of Agent Tesla campaigns,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.15.SWEED/Comprehensive%20Threat%20Intelligence_%20SWEED_%20Exposing%20years%20of%20Agent%20Tesla%20campaigns.pdf,Cisco,"CVE-2017-11882, CVE-2017-8759",,,sweed,,Information theft and espionage,2017,,FALSE,"Phishing, Exploit Vulnerability, Malicious Documents","Agent Tesla, Formbook, Lokibot, Microsoft .NET framework","Manufacturing, Corporations and Businesses",,,
2019-07-17,Newly identified StrongPity operations _ AT&T Alien Labs,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.17.StrongPity_operations/Newly%20identified%20StrongPity%20operations%20_%20AT%26T%20Alien%20Labs.pdf,AT&T Alien Labs,CVE-2016-4117,,,promethium,TR,Information theft and espionage,2012,"BE, IT, SY, TR",TRUE,"Watering Hole, Exploit Vulnerability","WinRAR, WinBox, IDM (Internet Download Manager)",Individuals,,,
2019-07-17,EvilGnome_ Rare Malware Spying on Desktop Users,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.17.EvilGnome/EvilGnome_%20Rare%20Malware%20Spying%20on%20Desktop%20Users.pdf,Intezer,,,,gamaredon group,RU,Information theft and espionage,2013,,FALSE,"Spear Phishing, Malicious Documents","EvilGnome, Makeself SFX, Spy Agent",,,,
2019-07-18,Fireeye_APT34-Invite-Join-Professional-Network(07-18-2019),Hard Pass: Declining APT34's Invite to Join Their Professional Network,https://app.box.com/s/xrhqs26aajdbb92ivgoenotrdykup5uu,FireEye,,,,apt34,IR,Espionage,,,,"Phishing, Social Engineering, Malicious Documents","TONEDEAF, PICKPOCKET, VALUEVAULT, LONGWATCH","Energy and Utilities, Government and Defense Agencies, Critical Infrastructure",,,
2019-07-18,Spam Campaign Targets Colombian Entities with Custom-made Proyecto RAT,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.18.Proyecto_RAT_Colombian/Spam%20Campaign%20Targets%20Colombian%20Entities%20with%20Custom-made%20Proyecto%20RAT.pdf,Trend Micro,,,,,,,,CO,FALSE,"Spear Phishing, Malicious Documents","Xpert RAT, Proyecto RAT, Visual Basic 6","Government and Defense Agencies, Financial Institutions, Healthcare, Corporations and Businesses",,,
2019-07-18,ESET_Okrum_and_Ketrican,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.18.Okrum/ESET_Okrum_and_Ketrican.pdf,ESET,,"T1056:Input Capture, T1064:Scripting, T1132:Data Encoding, T1033:System Owner/User Discovery, T1082:System Information Discovery, T1090:Connection Proxy, T1022:Data Encrypted, T1032:Standard Cryptographic Protocol, T1059:Command-Line Interface, T1002:Data Compressed, T1027:Obfuscated Files or Information, T1016:System Network Configuration Discovery, T1124:System Time Discovery, T1158:Hidden Files and Directories, T1497:Virtualization/Sandbox Evasion, T1066:Indicator Removal from Tools, T1071:Standard Application Layer Protocol, T1060:Registry Run Keys / Startup Folder, T1001:Data Obfuscation, T1107:File Deletion, T1023:Shortcut Modification, T1083:File and Directory Discovery, T1053:Scheduled Task, T1036:Masquerading, T1035:Service Execution, T1140:Deobfuscate/Decode Files or Information, T1134:Access Token Manipulation, T1049:System Network Connections Discovery, T1041:Exfiltration Over Command and Control Channel, T1050:New Service, T1043:Commonly Used Port, T1003:Credential Dumping",,ke3chang,CN,"Espionage, Information theft and espionage",2010,"BE, BR, CL, CZ, GB, GT, HR, IN, SK",,,"Keylogger, RAR archiver utility, MimikatzLite, DriveLetterView, Netsess (RiskWare), Modified Quarks PwDump, NetSess, NetE, ProcDump, PsExec, Get-PassHashes, BS2005 backdoors, TidePool, Okrum, Ketrican, RoyalDNS, Mirage RAT (MirageFox)",Government and Defense Agencies,,,
2019-07-22,APT33 PowerShell Malware,,https://norfolkinfosec.com/apt33-powershell-malware/,One Night in Norfolk,,,,apt33,IR,"Espionage, Sabotage and destruction, Information theft and espionage",2013,,,,APT33 PowerShell Malware,,,,
2019-07-23,Chinese APT 'Operation LagTime IT' Targets Government Information Technology Agencies in Eastern Asia,,https://www.proofpoint.com/us/threat-insight/post/chinese-apt-operation-lagtime-it-targets-government-information-technology,Proofpoint,CVE-2018-0798,,,ta428,CN,Information theft and espionage,2013,,FALSE,"Spear Phishing, Malicious Documents","Cotx RAT, Poison Ivy, Async RAT, RasTls.dll, IntelGraphicsController.exe, AcroRd32.exe","Government and Defense Agencies, Education and Research Institutions",,,
2019-07-24,APT17 is run by the Jinan bureau of the Chinese Ministry of State Security,,https://intrusiontruth.wordpress.com/2019/07/24/apt17-is-run-by-the-jinan-bureau-of-the-chinese-ministry-of-state-security/,Intrusion Truth,,,,apt17,CN,"Espionage, Information theft and espionage",2009,,FALSE,Exploit Vulnerability,"ZoxRPC, ZoxPNG, BLACKCOFFEE",,,,
2019-07-24,Winnti_ Attacking the Heart of the German Industry,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.24.Winnti_German/Winnti_%20Attacking%20the%20Heart%20of%20the%20German%20Industry.pdf,BR and NDR,,,,apt41,CN,"Financial crime, Information theft and espionage",2010,"DE, ID, US",,Phishing,Winnti,Corporations and Businesses,,,
2019-07-24,Resurgent Iron Liberty Targeting Energy Sector,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.07.24.Resurgent_Iron_Liberty/Resurgent%20Iron%20Liberty%20Targeting%20Energy%20Sector.pdf,SecureWorks,,,,iron liberty,RU,"Espionage, Sabotage and destruction",2010,"CA, GB, NO, US",FALSE,"Spear Phishing, Watering Hole","CrackMapExec, Mimikatz, Angry IP Scanner, PsExec, Karagany malware, MCMD remote access tool, SoftEther VPN","Energy and Utilities, Critical Infrastructure",,,
2019-07-25,Encore! APT17 hacked Chinese targets and offered the data for sale,,https://intrusiontruth.wordpress.com/2019/07/25/encore-apt17-hacked-chinese-targets-and-offered-the-data-for-sale/,Intrusion Truth,,,,apt17,CN,"Espionage, Information theft and espionage",2009,CN,,,,,,,
2019-08-05,blog_Sharpening the Machete,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.08.05.Sharpening_the_Machete/blog_Sharpening%20the%20Machete.pdf,ESET,,,,machete,,"Espionage, Information theft and espionage",2010,"EC, VE",FALSE,"Spear Phishing, Malicious Documents","7z SFX Builder, py2exe, RAR SFX, pyobfuscate, pyminifier, GoogleCrash.exe, Chrome.exe, GoogleUpdate.exe, jer.dll","Government and Defense Agencies, Education and Research Institutions",,,
2019-08-08,Suspected BITTER APT Continues Targeting Government of China and Chinese Organizations _ Anomali,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.08.08.BITTER_APT/Suspected%20BITTER%20APT%20Continues%20Targeting%20Government%20of%20China%20and%20Chinese%20Organizations%20_%20Anomali.pdf,360,,,,bitter,IN,Information theft and espionage,2013,"CN, PK, SA",FALSE,Phishing,,"Government and Defense Agencies, Corporations and Businesses",,,
2019-08-12,Kaspersky_Recent-Cloud-Atlas-activity(08-12-2019),Recent Cloud Atlas activity,https://app.box.com/s/i3x6bxmcche1jwn0j91tll3ln3shzyk6,Kaspersky,"CVE-2017-11882, CVE-2018-0802",,,cloud atlas,RU,"Espionage, Information theft and espionage",2012,"RU, UA",FALSE,"Spear Phishing, Malicious Documents, Exploit Vulnerability","VBShower, PowerShower, LaZagne, Microsoft Equation","Government and Defense Agencies, Corporations and Businesses",,,
2019-08-14,"In the Balkans, businesses are under fire from a double-barreled weapon",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2019/2019.08.14.Balkans_Campaign/In%20the%20Balkans%2C%20businesses%20are%20under%20fire%20from%20a%20double%E2%80%91barreled%20weapon.pdf,RSA,CVE-2018-20250,"T1056:Input Capture, T1064:Scripting, T1204:User Execution, T1082:System Information Discovery, T1090:Connection Proxy, T1203:Exploitation for Client Execution, T1059:Command-Line Interface, T1027:Obfuscated Files or Information, T1116:Code Signing, T1219:Remote Access Tools, T1106:Execution through API, T1158:Hidden Files and Directories, T1043:Commonly Used Port, T1192:Spearphishing Link, T1112:Modify Registry, T1071:Standard Application Layer Protocol, T1060:Registry Run Keys / Startup Folder, T1014:Rootkit, T1055:Process Injection, T1107:File Deletion, T1036:Masquerading, T1140:Deobfuscate/Decode Files or Information, T1035:Service Execution, T1008:Fallback Channels, T1134:Access Token Manipulation, T1108:Redundant Access, T1050:New Service, T1143:Hidden Window, T1113:Screen Capture, T1089:Disabling Security Tools",,,,,,"BA, HR, ME, RS",FALSE,"Spear Phishing, Exploit Vulnerability, Malicious Documents","BalkanDoor, BalkanRAT, WinRAR",Corporations and Businesses,,,
